run,strategy,profile,stitch_id,acc,latency_ms,net_base_ms,hop_count,payload_mb,link_mb,payload_mb_cached,link_mb_cached,compute_ms,net_latency_ms,met_slo,slo_ms,slo_excess_ms,slo_excess_pct,met_dual_slo,net_obj_ms,soft_slo_score,v_lat_ms,v_lat_norm,v_acc,v_acc_norm,lat_target_ms,acc_target,valid,selection_time_ms,ssp_calls,per_stage,no_route_edges
20,Random,object-det,4,87.0,2089.056598862563,,46,1.1005859375,9.16357421875,1.1005859375,9.16357421875,132.7255616143986,1956.3310372481644,False,70.0,2019.056598862563,2884.3665698036616,,,,,,,,,,,3.4599580000076458,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 16.974974011441745, 'net_ms': 558.5524431072874, 'seg_hops': 13, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 25.056784044718274, 'net_ms': 143.1643981744666, 'seg_hops': 2, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'swin_stage3', 'compute_ms': 22.251609306142132, 'net_ms': 422.37642896389684, 'seg_hops': 10, 'payload_mb': 0.19140625}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 16.75531990108701, 'net_ms': 428.5193883477371, 'seg_hops': 11, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 25.895957371570393, 'net_ms': 403.71837865477636, 'seg_hops': 10, 'payload_mb': 0.07177734375}]",0.0
20,Full-model,object-det,1,91.62,1683.2291130712822,,34,1.1484375,6.1728515625,1.1484375,6.1728515625,184.16514136520146,1499.0639717060808,False,70.0,1613.2291130712822,2304.6130186732603,,,,,,,,,,,1.9701670000813465,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 19.81379031212339, 'net_ms': 149.02847072092277, 'seg_hops': 3, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 37.9786602986962, 'net_ms': 319.6228758592027, 'seg_hops': 7, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 20.015210239270477, 'net_ms': 395.4634792000028, 'seg_hops': 10, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 23.158069232517924, 'net_ms': 234.815226085988, 'seg_hops': 5, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 46.2878465293281, 'net_ms': 400.13391983996456, 'seg_hops': 9, 'payload_mb': 0.07177734375}]",0.0
20,Round-Robin,object-det,7,84.6,2557.367652470526,,59,1.12451171875,12.51318359375,1.12451171875,12.51318359375,110.0005125747422,2447.367139895784,False,70.0,2487.367652470526,3553.38236067218,,,,,,,,,,,4.630459000054543,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 28.171655625816335, 'net_ms': 575.5509521979856, 'seg_hops': 13, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 12.651365100176514, 'net_ms': 355.7753330859134, 'seg_hops': 9, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 14.095397104713348, 'net_ms': 353.82866171370836, 'seg_hops': 9, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage3', 'compute_ms': 17.103207279137525, 'net_ms': 622.6204922502327, 'seg_hops': 15, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage3', 'm_dst': 'head', 'compute_ms': 22.60320129341208, 'net_ms': 539.591700647944, 'seg_hops': 13, 'payload_mb': 0.07177734375}]",0.0
21,SLO-first,object-det,1,91.62,525.6530217957247,1705.0,10,1.1484375,1.65087890625,0.57421875,2.87109375,116.62180597243912,409.03121582328555,False,70.0,455.6530217957247,650.9328882796067,False,1705.0,1.6958680555555554,1105.0,1.8416666666666666,0.0,0.0,600.0,89.0,True,2284.6586670000306,60,,
21,Best-Acc,object-det,1,91.62,1773.844189959662,,41,1.1484375,8.11083984375,1.1484375,8.11083984375,129.26674291352242,1644.5774470461395,False,70.0,1703.844189959662,2434.063128513803,,,,,,,,,,,2.952209000000039,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 24.91804834944933, 'net_ms': 209.39097355072104, 'seg_hops': 5, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 21.39577511938153, 'net_ms': 366.0000388651223, 'seg_hops': 9, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 17.654889878010692, 'net_ms': 411.74550312351374, 'seg_hops': 10, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 21.614204528553927, 'net_ms': 201.03775013961544, 'seg_hops': 5, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 22.59619507547928, 'net_ms': 456.40318136716695, 'seg_hops': 12, 'payload_mb': 0.07177734375}]",0.0
21,Lowest-Latency,object-det,5,84.38,420.7121249996244,,8,1.12451171875,1.9619140625,1.12451171875,1.9619140625,102.35507716170525,318.35704783791914,False,70.0,350.7121249996244,501.0173214280348,,,,,,,,,,,2139.201875000026,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 13.220074258321793, 'net_ms': 38.1083606517983, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 13.914792889221397, 'net_ms': 115.64942938529944, 'seg_hops': 3, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 20.96298049117367, 'net_ms': 38.609209006084264, 'seg_hops': 1, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage4', 'compute_ms': 11.596624183721492, 'net_ms': 42.318466624737255, 'seg_hops': 1, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 21.739869469610316, 'net_ms': 83.67158216999988, 'seg_hops': 2, 'payload_mb': 0.07177734375}]",0.0
21,Random,object-det,7,84.6,2279.3580464429974,,53,1.12451171875,12.51318359375,1.12451171875,12.51318359375,121.60337805082403,2157.7546683921732,False,70.0,2209.3580464429974,3156.2257806328535,,,,,,,,,,,4.158458000006249,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 30.941283466321067, 'net_ms': 424.82555879374695, 'seg_hops': 10, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 15.894669708685507, 'net_ms': 440.32337380675847, 'seg_hops': 11, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 15.168462905991394, 'net_ms': 648.4115619272787, 'seg_hops': 16, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage3', 'compute_ms': 14.538359504400495, 'net_ms': 445.7220244009851, 'seg_hops': 11, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage3', 'm_dst': 'head', 'compute_ms': 23.59795415847882, 'net_ms': 198.47214946340424, 'seg_hops': 5, 'payload_mb': 0.07177734375}]",0.0
21,Full-model,object-det,1,91.62,1713.8642637727235,,41,1.1484375,8.11083984375,1.1484375,8.11083984375,120.79733113641173,1593.0669326363118,False,70.0,1643.8642637727235,2348.3775196753195,,,,,,,,,,,3.0045839999957025,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 19.750529290254182, 'net_ms': 208.1594374312324, 'seg_hops': 5, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 19.03697947609452, 'net_ms': 333.8735940174596, 'seg_hops': 9, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 22.188741164669548, 'net_ms': 403.8511766410448, 'seg_hops': 10, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 15.709235284236932, 'net_ms': 183.0678067300812, 'seg_hops': 5, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 21.49566095078154, 'net_ms': 464.11491781649374, 'seg_hops': 12, 'payload_mb': 0.07177734375}]",0.0
21,Round-Robin,object-det,1,91.62,1866.1131198828216,,42,1.1484375,10.048828125,1.1484375,10.048828125,146.68627544625804,1719.4268444365637,False,70.0,1796.1131198828216,2565.875885546888,,,,,,,,,,,2.9330410000056872,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 44.17344556817915, 'net_ms': 396.04651067324755, 'seg_hops': 9, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 23.002352887323582, 'net_ms': 414.9950946681963, 'seg_hops': 10, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 17.65033085985431, 'net_ms': 203.35328667508918, 'seg_hops': 5, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 20.087385554989016, 'net_ms': 423.21138087677, 'seg_hops': 11, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 19.424798249128163, 'net_ms': 281.82057154326077, 'seg_hops': 7, 'payload_mb': 0.07177734375}]",0.0
22,SLO-first,object-det,2,86.0,342.07712082174913,1510.0,6,0.95703125,1.244140625,0.0,0.0,114.38287437171975,227.69424645002937,False,70.0,272.07712082174913,388.68160117392733,False,1510.0,1.150706998975999,910.0,1.5166666666666666,3.0,0.033707865168539325,600.0,89.0,True,2221.302584,60,,
22,Best-Acc,object-det,1,91.62,2116.485757336433,,48,1.1484375,8.900390625,1.1484375,8.900390625,134.63666886767635,1981.8490884687567,False,70.0,2046.485757336433,2923.5510819091896,,,,,,,,,,,3.471834000038143,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 46.84311087634501, 'net_ms': 197.60407851497644, 'seg_hops': 4, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 15.068582290936089, 'net_ms': 474.3429400822884, 'seg_hops': 12, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 16.33497242669757, 'net_ms': 516.1462832046311, 'seg_hops': 12, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 18.211634257634895, 'net_ms': 556.6981340790621, 'seg_hops': 14, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 20.805781193192978, 'net_ms': 237.05765258779874, 'seg_hops': 6, 'payload_mb': 0.07177734375}]",0.0
22,Lowest-Latency,object-det,3,84.33,419.52439301153777,,8,1.052734375,2.201171875,1.052734375,2.201171875,106.9394350989629,312.58495791257485,False,70.0,349.52439301153777,499.32056144505395,,,,,,,,,,,2197.37029099997,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 14.503278528470666, 'net_ms': 37.74276768588444, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'swin_stage2', 'compute_ms': 17.422194517294297, 'net_ms': 165.46106994270886, 'seg_hops': 4, 'payload_mb': 0.3828125}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 21.703972392460724, 'net_ms': 32.5958515997103, 'seg_hops': 1, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 14.226751997425774, 'net_ms': 33.59893339454261, 'seg_hops': 1, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 19.175192913912802, 'net_ms': 43.18633528972859, 'seg_hops': 1, 'payload_mb': 0.07177734375}]",0.0
22,Random,object-det,7,84.6,1513.592059242937,,32,1.12451171875,5.3115234375,1.12451171875,5.3115234375,139.41764256610338,1374.1744166768335,False,70.0,1443.592059242937,2062.274370347053,,,,,,,,,,,2.3139170000376907,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 32.79064756773582, 'net_ms': 199.26118602311251, 'seg_hops': 4, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 14.009172651236836, 'net_ms': 154.47419983646137, 'seg_hops': 3, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 28.995665462638154, 'net_ms': 222.6669589519227, 'seg_hops': 5, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage3', 'compute_ms': 17.88664629533423, 'net_ms': 409.728888351507, 'seg_hops': 10, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage3', 'm_dst': 'head', 'compute_ms': 17.436774042464442, 'net_ms': 388.04318351383, 'seg_hops': 10, 'payload_mb': 0.07177734375}]",0.0
22,Full-model,object-det,1,91.62,2104.638946707188,,48,1.1484375,8.900390625,1.1484375,8.900390625,141.08620249272604,1963.552744214462,False,70.0,2034.638946707188,2906.6270667245544,,,,,,,,,,,3.4591670000736485,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 36.92983837513404, 'net_ms': 185.15342479579417, 'seg_hops': 4, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 27.496068746018764, 'net_ms': 496.7894523287083, 'seg_hops': 12, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 20.10768757667739, 'net_ms': 471.3950873706717, 'seg_hops': 12, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 21.881066729460468, 'net_ms': 568.836508097305, 'seg_hops': 14, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 15.619920675113034, 'net_ms': 241.378271621983, 'seg_hops': 6, 'payload_mb': 0.07177734375}]",0.0
22,Round-Robin,object-det,2,86.0,2790.4124840698055,,61,0.95703125,12.05859375,0.95703125,12.05859375,158.0881568744577,2632.324327195348,False,70.0,2720.4124840698055,3886.3035486711506,,,,,,,,,,,4.546333999996932,0,"[{'m_src': 'resnet_stem', 'm_dst': 'swin_stage1', 'compute_ms': 21.34154970445053, 'net_ms': 573.2652039494623, 'seg_hops': 12, 'payload_mb': 0.3828125}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 39.95102829154303, 'net_ms': 644.0807784250778, 'seg_hops': 14, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 17.254781163646452, 'net_ms': 518.5132706669644, 'seg_hops': 13, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 16.58873629126708, 'net_ms': 420.03512740711517, 'seg_hops': 11, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 48.33314243536394, 'net_ms': 476.42994674672786, 'seg_hops': 11, 'payload_mb': 0.07177734375}]",0.0
23,SLO-first,object-det,2,86.0,432.79350184583626,1530.0,7,0.95703125,1.17236328125,0.0,0.0,134.58523400976594,298.2082678360703,False,70.0,362.79350184583626,518.2764312083376,False,1530.0,1.2018181100871104,930.0,1.55,3.0,0.033707865168539325,600.0,89.0,True,2244.0316659999553,60,,
23,Best-Acc,object-det,1,91.62,1684.6264268249315,,40,1.1484375,6.1728515625,1.1484375,6.1728515625,121.02207590495736,1563.6043509199742,False,70.0,1614.6264268249315,2306.6091811784736,,,,,,,,,,,3.097792000062327,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 17.82910688316372, 'net_ms': 165.05127841662696, 'seg_hops': 4, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 23.793665525156015, 'net_ms': 67.52378530473484, 'seg_hops': 2, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 20.404934248917854, 'net_ms': 469.4298729004112, 'seg_hops': 12, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 20.379997635025855, 'net_ms': 388.8595178123387, 'seg_hops': 10, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 19.81461183307912, 'net_ms': 472.7398964858623, 'seg_hops': 12, 'payload_mb': 0.07177734375}]",0.0
23,Lowest-Latency,object-det,5,84.38,491.9798460279949,,10,1.12451171875,2.56005859375,1.12451171875,2.56005859375,95.74486345625506,396.2349825717398,False,70.0,421.9798460279949,602.828351468564,,,,,,,,,,,2248.7495830000626,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 10.71487524258286, 'net_ms': 38.69322667024562, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 13.879522541025542, 'net_ms': 168.6215649507808, 'seg_hops': 4, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 19.14506372046093, 'net_ms': 80.77945499398788, 'seg_hops': 2, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage4', 'compute_ms': 16.12987709810363, 'net_ms': 75.62620617753589, 'seg_hops': 2, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 19.81325831081942, 'net_ms': 32.51452977918959, 'seg_hops': 1, 'payload_mb': 0.07177734375}]",0.0
23,Random,object-det,6,83.94,2970.3862139181015,,67,1.1005859375,12.0107421875,1.1005859375,12.0107421875,138.01235974377175,2832.3738541743296,False,70.0,2900.3862139181015,4143.408877025859,,,,,,,,,,,5.170249999991938,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 13.295579569492398, 'net_ms': 580.6867848663068, 'seg_hops': 13, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 24.551596485946664, 'net_ms': 141.9134904047463, 'seg_hops': 2, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 25.68699639039821, 'net_ms': 805.7213870899278, 'seg_hops': 20, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'resnet_layer4', 'compute_ms': 16.285075259936402, 'net_ms': 765.3994260246984, 'seg_hops': 19, 'payload_mb': 0.095703125}, {'m_src': 'resnet_layer4', 'm_dst': 'head', 'compute_ms': 16.170652818803063, 'net_ms': 538.6527657886498, 'seg_hops': 13, 'payload_mb': 0.0478515625}]",0.0
23,Full-model,object-det,1,91.62,1682.2856456011016,,40,1.1484375,6.1728515625,1.1484375,6.1728515625,111.79327167388811,1570.4923739272135,False,70.0,1612.2856456011016,2303.2652080015737,,,,,,,,,,,3.2487920000221493,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 15.701387245289958, 'net_ms': 164.12431865422812, 'seg_hops': 4, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 20.061882162194312, 'net_ms': 70.58954161157536, 'seg_hops': 2, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 17.417474580786486, 'net_ms': 484.1334664641203, 'seg_hops': 12, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 18.724675170233375, 'net_ms': 375.91742627537815, 'seg_hops': 10, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 20.13227644578944, 'net_ms': 475.7276209219117, 'seg_hops': 12, 'payload_mb': 0.07177734375}]",0.0
23,Round-Robin,object-det,3,84.33,1725.1757928482134,,38,1.052734375,8.92431640625,1.052734375,8.92431640625,136.70515964433696,1588.4706332038766,False,70.0,1655.1757928482134,2364.5368469260193,,,,,,,,,,,2.8097910000042248,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 15.221949633412526, 'net_ms': 207.38640948201754, 'seg_hops': 4, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'swin_stage2', 'compute_ms': 28.070497696121617, 'net_ms': 640.0372271311235, 'seg_hops': 15, 'payload_mb': 0.3828125}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 27.52269883315094, 'net_ms': 168.99935273870756, 'seg_hops': 4, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 19.95346816643902, 'net_ms': 445.3065211796209, 'seg_hops': 12, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 24.474787572707736, 'net_ms': 126.74112267240717, 'seg_hops': 3, 'payload_mb': 0.07177734375}]",0.0
24,SLO-first,object-det,1,91.62,527.1815295003391,1530.0,9,1.1484375,1.8662109375,0.57421875,3.4453125,135.07333547174383,392.10819402859534,False,70.0,457.18152950033914,653.1164707147702,False,1530.0,1.2012500000000002,930.0,1.55,0.0,0.0,600.0,89.0,True,2331.133500000078,58,,
24,Best-Acc,object-det,1,91.62,3065.4984312312695,,71,1.1484375,14.57080078125,1.1484375,14.57080078125,172.35075682150443,2893.147674409765,False,70.0,2995.4984312312695,4279.283473187528,,,,,,,,,,,5.201708000072358,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 49.20125544575653, 'net_ms': 390.2742590055091, 'seg_hops': 9, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 20.001471045576253, 'net_ms': 743.3815778016589, 'seg_hops': 19, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 21.414433456951276, 'net_ms': 510.56617931352946, 'seg_hops': 12, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 43.46543841128678, 'net_ms': 737.0287481548805, 'seg_hops': 18, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 18.859261359828015, 'net_ms': 511.89691013418695, 'seg_hops': 13, 'payload_mb': 0.07177734375}]",0.0
24,Lowest-Latency,object-det,6,83.94,395.22300736589307,,7,1.1005859375,1.53125,1.1005859375,1.53125,110.26715265447945,284.9558547114136,False,70.0,325.22300736589307,464.6042962369901,,,,,,,,,,,2134.83425000004,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 14.63295223796024, 'net_ms': 39.03131666960894, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 14.33409939916755, 'net_ms': 75.80836345048351, 'seg_hops': 2, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 17.38498211680014, 'net_ms': 39.39922833530087, 'seg_hops': 1, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'resnet_layer4', 'compute_ms': 13.5057294587837, 'net_ms': 35.782130235957695, 'seg_hops': 1, 'payload_mb': 0.095703125}, {'m_src': 'resnet_layer4', 'm_dst': 'head', 'compute_ms': 18.537052712114527, 'net_ms': 94.93481602006261, 'seg_hops': 2, 'payload_mb': 0.0478515625}]",0.0
24,Random,object-det,2,86.0,2119.6584008007344,,49,0.95703125,11.4365234375,0.95703125,11.4365234375,127.45616961639037,1992.202231184344,False,70.0,2049.6584008007344,2928.083429715335,,,,,,,,,,,3.6901659999557523,0,"[{'m_src': 'resnet_stem', 'm_dst': 'swin_stage1', 'compute_ms': 34.98064591429966, 'net_ms': 529.5232481391386, 'seg_hops': 13, 'payload_mb': 0.3828125}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 15.392501125495848, 'net_ms': 657.7936943642189, 'seg_hops': 16, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 20.5925067975647, 'net_ms': 255.46774137824295, 'seg_hops': 6, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 18.33124464426735, 'net_ms': 83.3969933338359, 'seg_hops': 2, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 19.91258535361726, 'net_ms': 466.0205539689079, 'seg_hops': 12, 'payload_mb': 0.07177734375}]",0.0
24,Full-model,object-det,1,91.62,3143.7057840394177,,71,1.1484375,14.57080078125,1.1484375,14.57080078125,163.6194958285655,2980.086288210852,False,70.0,3073.7057840394177,4391.008262913454,,,,,,,,,,,5.174165999960678,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 46.393049927204665, 'net_ms': 392.6849599632598, 'seg_hops': 9, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 21.74730416645514, 'net_ms': 777.2385099895689, 'seg_hops': 19, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 19.159424386040126, 'net_ms': 515.9107771823528, 'seg_hops': 12, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 37.78369025906611, 'net_ms': 756.8190771245584, 'seg_hops': 18, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 20.99457246628812, 'net_ms': 537.4329639511122, 'seg_hops': 13, 'payload_mb': 0.07177734375}]",0.0
