run,strategy,profile,stitch_id,acc,latency_ms,net_base_ms,hop_count,payload_mb,link_mb,payload_mb_cached,link_mb_cached,compute_ms,net_latency_ms,met_slo,slo_ms,slo_excess_ms,slo_excess_pct,met_dual_slo,net_obj_ms,soft_slo_score,v_lat_ms,v_lat_norm,v_acc,v_acc_norm,lat_target_ms,acc_target,valid,selection_time_ms,ssp_calls
99,SLO-first,object-det,1,91.62,400.8059238035242,1705.0,7,1.1484375,1.36376953125,0.57421875,4.59375,118.99185374923752,281.8140700542867,True,1000.0,0.0,0.0,True,1705.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,801.899542000001,54
0,SLO-first,prepare-ds,1,91.62,601.7763434482978,1005.0,8,1.1484375,1.79443359375,0.57421875,1.72265625,283.3244169662571,318.4519264820407,True,1000.0,0.0,0.0,True,1005.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,798.9849170000127,60
1,SLO-first,prepare-ds,1,91.62,557.4626063906138,1460.0,7,1.1484375,1.435546875,0.57421875,3.4453125,250.06258771945744,307.4000186711564,True,1000.0,0.0,0.0,True,1460.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,797.1656670000016,60
2,SLO-first,prepare-ds,1,91.62,755.668224329253,1145.0,13,1.1484375,2.36865234375,0.57421875,2.87109375,255.09354268793354,500.57468164131944,True,1000.0,0.0,0.0,True,1145.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,803.7082909999924,60
3,SLO-first,prepare-ds,1,91.62,625.0944217618633,1810.0,9,1.1484375,1.65087890625,0.57421875,2.87109375,269.93206324569934,355.1623585161639,True,1000.0,0.0,0.0,True,1810.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,808.5802920000162,60
4,SLO-first,prepare-ds,1,91.62,763.8848870034399,2055.0,12,1.1484375,2.009765625,0.57421875,8.0390625,258.21361104219636,505.6712759612435,True,1000.0,0.0,0.0,True,2055.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,822.3089169999866,60
5,SLO-first,prepare-ds,1,91.62,614.924564386607,1390.0,9,1.1484375,1.93798828125,0.57421875,6.31640625,254.2828709717077,360.64169341489935,True,1000.0,0.0,0.0,True,1390.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,823.2921249999947,58
6,SLO-first,prepare-ds,1,91.62,489.33966882607706,1775.0,6,1.1484375,1.435546875,0.57421875,5.7421875,271.66154129013734,217.67812753593972,True,1000.0,0.0,0.0,True,1775.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,790.1089579999905,60
7,SLO-first,prepare-ds,1,91.62,750.2303900074196,1565.0,12,1.1484375,2.296875,0.57421875,6.890625,262.38581283433973,487.8445771730799,True,1000.0,0.0,0.0,True,1565.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,839.887707999992,60
8,SLO-first,prepare-ds,1,91.62,925.7943888421453,1780.0,14,1.1484375,2.1533203125,0.57421875,5.7421875,334.47096328115856,591.3234255609867,True,1000.0,0.0,0.0,True,1780.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,822.0414589999905,58
9,SLO-first,prepare-ds,1,91.62,713.2344176722258,1145.0,7,1.1484375,1.36376953125,0.57421875,1.72265625,364.83244322285026,348.40197444937564,True,1000.0,0.0,0.0,True,1145.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,830.46620799999,60
10,SLO-first,prepare-ds,1,91.62,640.4602036284673,1635.0,9,1.1484375,1.50732421875,0.57421875,3.4453125,273.0767229488665,367.3834806796008,True,1000.0,0.0,0.0,True,1635.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,831.6008749999924,60
11,SLO-first,prepare-ds,1,91.62,722.5249253107521,1250.0,11,1.1484375,2.1533203125,0.57421875,3.4453125,282.8488468104538,439.67607850029833,True,1000.0,0.0,0.0,True,1250.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,798.9187089999916,60
12,SLO-first,prepare-ds,1,91.62,543.8053764096728,1530.0,7,1.1484375,1.36376953125,0.57421875,7.46484375,259.8453176414755,283.96005876819726,True,1000.0,0.0,0.0,True,1530.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,817.3990410000158,58
13,SLO-first,prepare-ds,1,91.62,652.1573054748867,1460.0,10,1.1484375,1.79443359375,0.57421875,1.1484375,267.5917131599164,384.5655923149702,True,1000.0,0.0,0.0,True,1460.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,811.1419999999896,60
14,SLO-first,prepare-ds,1,91.62,809.453046783555,1810.0,13,1.1484375,2.296875,0.57421875,4.01953125,293.11358098071764,516.3394658028374,True,1000.0,0.0,0.0,True,1810.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,829.3438750000064,60
15,SLO-first,prepare-ds,1,91.62,625.9492073272341,1615.0,6,1.1484375,1.2919921875,0.57421875,6.890625,340.62144176550794,285.3277655617262,True,1000.0,0.0,0.0,True,1615.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,824.5477080000114,60
16,SLO-first,prepare-ds,1,91.62,711.6338937931707,1250.0,9,1.1484375,1.50732421875,0.57421875,6.890625,333.9924442385858,377.641449554585,True,1000.0,0.0,0.0,True,1250.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,804.8508749999996,56
17,SLO-first,prepare-ds,1,91.62,831.512571234189,1250.0,14,1.1484375,2.36865234375,0.57421875,2.87109375,260.1252624710908,571.3873087630981,True,1000.0,0.0,0.0,True,1250.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,817.3620420000134,60
18,SLO-first,prepare-ds,1,91.62,601.5477143132334,900.0,9,1.1484375,1.50732421875,0.57421875,2.296875,257.5878842854475,343.959830027786,True,1000.0,0.0,0.0,True,900.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,813.5749589999932,60
19,SLO-first,prepare-ds,1,91.62,569.7465029961159,1600.0,8,1.1484375,1.79443359375,0.57421875,7.46484375,262.7747105244169,306.971792471699,True,1000.0,0.0,0.0,True,1600.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,801.3937079999778,60
20,SLO-first,prepare-ds,1,91.62,575.8516458086146,1215.0,7,1.1484375,1.50732421875,0.57421875,2.87109375,283.1829679735717,292.668677835043,True,1000.0,0.0,0.0,True,1215.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,833.7378329999865,60
21,SLO-first,prepare-ds,1,91.62,572.1429599362418,1705.0,8,1.1484375,1.8662109375,0.57421875,6.890625,252.6416151580271,319.50134477821473,True,1000.0,0.0,0.0,True,1705.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,802.9535420000116,56
22,SLO-first,prepare-ds,1,91.62,798.8395690706184,1815.0,11,1.1484375,2.08154296875,0.57421875,2.296875,289.7530047090832,509.0865643615352,True,1000.0,0.0,0.0,True,1815.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,778.9973750000172,56
23,SLO-first,prepare-ds,1,91.62,727.8847829205436,1705.0,11,1.1484375,2.22509765625,0.57421875,7.46484375,288.8825277906327,439.0022551299109,True,1000.0,0.0,0.0,True,1705.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,791.7212090000021,56
24,SLO-first,prepare-ds,1,91.62,669.8976211291356,1530.0,10,1.1484375,1.65087890625,0.57421875,2.296875,262.84696439866264,407.0506567304729,True,1000.0,0.0,0.0,True,1530.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,809.2373750000093,60
25,SLO-first,prepare-ds,1,91.62,516.1598983526753,1740.0,6,1.1484375,1.22021484375,0.57421875,5.7421875,267.83604290074646,248.32385545192892,True,1000.0,0.0,0.0,True,1740.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,804.4106250000027,60
26,SLO-first,prepare-ds,1,91.62,656.2536881333608,1705.0,8,1.1484375,1.65087890625,0.57421875,4.01953125,298.52661846634027,357.7270696670206,True,1000.0,0.0,0.0,True,1705.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,809.4537500000456,60
27,SLO-first,prepare-ds,1,91.62,681.0415016613335,1390.0,10,1.1484375,1.93798828125,0.57421875,2.87109375,288.26424242594874,392.7772592353848,True,1000.0,0.0,0.0,True,1390.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,855.4364169999644,60
28,SLO-first,prepare-ds,1,91.62,809.2317813112463,1320.0,11,1.1484375,1.79443359375,0.57421875,4.01953125,323.0879757945179,486.1438055167285,True,1000.0,0.0,0.0,True,1320.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,803.7308340000209,60
29,SLO-first,prepare-ds,1,91.62,609.6075725882055,1890.0,8,1.1484375,1.50732421875,0.57421875,1.72265625,274.3684524276764,335.23912016052907,True,1000.0,0.0,0.0,True,1890.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,799.9196249999727,56
30,SLO-first,prepare-ds,1,91.62,772.5986147780172,1670.0,13,1.1484375,2.4404296875,0.57421875,7.46484375,252.3330534137136,520.2655613643036,True,1000.0,0.0,0.0,True,1670.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,802.3533330000419,60
31,SLO-first,prepare-ds,1,91.62,887.531988458538,1740.0,12,1.1484375,2.1533203125,0.57421875,3.4453125,331.98325146314744,555.5487369953905,True,1000.0,0.0,0.0,True,1740.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,839.4014169999764,60
32,SLO-first,prepare-ds,1,91.62,815.322865982462,1250.0,11,1.1484375,1.72265625,0.57421875,2.296875,315.49149230032924,499.8313736821328,True,1000.0,0.0,0.0,True,1250.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,817.5170829999843,60
33,SLO-first,prepare-ds,1,91.62,719.4372272860691,1635.0,11,1.1484375,2.08154296875,0.57421875,6.890625,277.4419337350554,441.9952935510137,True,1000.0,0.0,0.0,True,1635.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,856.3887920000184,56
34,SLO-first,prepare-ds,1,91.62,541.1480655264904,1740.0,7,1.1484375,1.2919921875,0.57421875,3.4453125,270.8126546737325,270.33541085275795,True,1000.0,0.0,0.0,True,1740.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,829.8562500000344,58
35,SLO-first,prepare-ds,1,91.62,660.0167896926544,1390.0,9,1.1484375,1.8662109375,0.57421875,2.296875,291.6850027820676,368.3317869105868,True,1000.0,0.0,0.0,True,1390.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,836.8792079999707,60
36,SLO-first,prepare-ds,1,91.62,676.4271584815523,1320.0,8,1.1484375,1.65087890625,0.57421875,2.296875,329.83565469725363,346.59150378429865,True,1000.0,0.0,0.0,True,1320.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,846.0157909999566,56
37,SLO-first,prepare-ds,1,91.62,594.9427670331364,2055.0,8,1.1484375,1.435546875,0.57421875,5.7421875,280.5098297634,314.43293726973644,True,1000.0,0.0,0.0,True,2055.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,828.3559580000315,60
38,SLO-first,prepare-ds,1,91.62,595.7593883233051,1215.0,8,1.1484375,1.72265625,0.57421875,4.59375,279.10343386020054,316.6559544631046,True,1000.0,0.0,0.0,True,1215.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,810.2382920000082,58
39,SLO-first,prepare-ds,1,91.62,584.6072244696477,1915.0,8,1.1484375,1.435546875,0.57421875,4.59375,253.95805239296493,330.6491720766827,True,1000.0,0.0,0.0,True,1915.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,837.4325419999877,60
40,SLO-first,prepare-ds,1,91.62,534.7954166160715,2235.0,7,1.1484375,1.5791015625,0.57421875,5.7421875,262.67196792572975,272.1234486903418,True,1000.0,0.0,0.0,True,2235.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,816.0357080000153,60
41,SLO-first,prepare-ds,1,91.62,553.2923516195267,1670.0,7,1.1484375,1.435546875,0.57421875,6.890625,266.68847264721035,286.6038789723163,True,1000.0,0.0,0.0,True,1670.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,802.3079170000074,54
42,SLO-first,prepare-ds,1,91.62,678.7883594341076,1950.0,11,1.1484375,2.009765625,0.57421875,2.87109375,243.75614153235108,435.03221790175655,True,1000.0,0.0,0.0,True,1950.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,806.1389999999733,60
43,SLO-first,prepare-ds,1,91.62,540.096212951923,2190.0,7,1.1484375,1.2919921875,0.57421875,5.7421875,254.73531937720634,285.36089357471667,True,1000.0,0.0,0.0,True,2190.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,842.1873749999804,56
44,SLO-first,prepare-ds,1,91.62,537.452278595664,1945.0,7,1.1484375,1.435546875,0.57421875,6.31640625,262.9674568077003,274.48482178796365,True,1000.0,0.0,0.0,True,1945.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,804.5621249999613,50
45,SLO-first,prepare-ds,1,91.62,638.0375428676314,1605.0,7,1.1484375,1.2919921875,0.57421875,2.296875,305.8788464130929,332.1586964545385,True,1000.0,0.0,0.0,True,1605.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,818.2752079999887,58
46,SLO-first,prepare-ds,1,91.62,650.5474400384189,1355.0,8,1.1484375,1.65087890625,0.57421875,3.4453125,272.8589959199372,377.6884441184817,True,1000.0,0.0,0.0,True,1355.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,810.3362909999987,60
47,SLO-first,prepare-ds,1,91.62,600.5057594076123,1775.0,8,1.1484375,1.65087890625,0.57421875,4.59375,274.03369177107015,326.4720676365422,True,1000.0,0.0,0.0,True,1775.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,768.9017499999977,60
48,SLO-first,prepare-ds,1,91.62,788.4986776165078,1600.0,13,1.1484375,2.51220703125,0.57421875,4.01953125,273.93963317132614,514.5590444451817,True,1000.0,0.0,0.0,True,1600.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,785.6660830000237,60
49,SLO-first,prepare-ds,1,91.62,555.9865165211203,1615.0,7,1.1484375,1.50732421875,0.57421875,5.7421875,280.0801746403311,275.90634188078917,True,1000.0,0.0,0.0,True,1615.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,812.0860420000326,60
50,SLO-first,prepare-ds,1,91.62,600.068407853714,1355.0,8,1.1484375,1.65087890625,0.57421875,1.72265625,273.328946780699,326.739461073015,True,1000.0,0.0,0.0,True,1355.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,810.468582999988,60
51,SLO-first,prepare-ds,1,91.62,701.9136016784032,1985.0,10,1.1484375,1.79443359375,0.57421875,7.46484375,289.78787693198376,412.1257247464194,True,1000.0,0.0,0.0,True,1985.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,832.8491249999956,60
52,SLO-first,prepare-ds,1,91.62,710.357145893033,1040.0,11,1.1484375,2.296875,0.57421875,2.296875,274.1859371734119,436.1712087196212,True,1000.0,0.0,0.0,True,1040.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,777.5557499999763,60
53,SLO-first,prepare-ds,1,91.62,606.6238336548782,2370.0,8,1.1484375,1.5791015625,0.57421875,7.46484375,282.5085323419523,324.11530131292596,True,1000.0,0.0,0.0,True,2370.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,793.2510830000297,60
54,SLO-first,prepare-ds,1,91.62,659.5730084400699,1215.0,10,1.1484375,1.72265625,0.57421875,2.296875,248.75054152400094,410.82246691606895,True,1000.0,0.0,0.0,True,1215.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,833.0722080000328,60
55,SLO-first,prepare-ds,1,91.62,994.5748777901183,1880.0,19,1.1484375,2.65576171875,0.57421875,6.890625,251.97416822587113,742.6007095642472,True,1000.0,0.0,0.0,True,1880.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,818.0614580000451,60
56,SLO-first,prepare-ds,1,91.62,570.5638658462001,1530.0,8,1.1484375,1.65087890625,0.57421875,2.296875,270.81902907561863,299.74483677058146,True,1000.0,0.0,0.0,True,1530.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,830.4785830000014,60
57,SLO-first,prepare-ds,1,91.62,764.7065898668648,1390.0,12,1.1484375,2.296875,0.57421875,5.16796875,310.9093536570782,453.7972362097865,True,1000.0,0.0,0.0,True,1390.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,809.8944170000095,60
58,SLO-first,prepare-ds,1,91.62,520.2136683899939,1670.0,6,1.1484375,1.22021484375,0.57421875,3.4453125,275.0143170933899,245.1993512966041,True,1000.0,0.0,0.0,True,1670.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,786.6628749999904,58
59,SLO-first,prepare-ds,1,91.62,692.1496914297315,1740.0,9,1.1484375,1.72265625,0.57421875,7.46484375,291.04147520072644,401.1082162290051,True,1000.0,0.0,0.0,True,1740.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,808.1427500000018,60
60,SLO-first,prepare-ds,1,91.62,701.2176084930218,1180.0,10,1.1484375,1.8662109375,0.57421875,2.87109375,278.9126985878072,422.30490990521463,True,1000.0,0.0,0.0,True,1180.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,823.6391249999997,60
61,SLO-first,prepare-ds,1,91.62,673.0848109229354,2020.0,7,1.1484375,1.36376953125,0.57421875,6.31640625,353.66562727724954,319.41918364568585,True,1000.0,0.0,0.0,True,2020.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,827.8724580000016,60
62,SLO-first,prepare-ds,1,91.62,700.3416222909273,1565.0,8,1.1484375,1.65087890625,0.57421875,1.1484375,305.99410944911745,394.34751284180976,True,1000.0,0.0,0.0,True,1565.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,811.1286249999807,56
63,SLO-first,prepare-ds,1,91.62,532.0955590145072,1670.0,7,1.1484375,1.36376953125,0.57421875,4.01953125,249.2136499911212,282.881909023386,True,1000.0,0.0,0.0,True,1670.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,820.1383749999991,60
64,SLO-first,prepare-ds,1,91.62,750.322640104491,1810.0,11,1.1484375,1.65087890625,0.57421875,8.0390625,292.09758488227106,458.22505522222,True,1000.0,0.0,0.0,True,1810.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,809.9955420000242,56
65,SLO-first,prepare-ds,1,91.62,669.7927101950945,1740.0,10,1.1484375,1.79443359375,0.57421875,1.72265625,275.6602711180796,394.13243907701496,True,1000.0,0.0,0.0,True,1740.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,797.5053330000037,58
66,SLO-first,prepare-ds,1,91.62,515.7053563218091,1145.0,6,1.1484375,1.435546875,0.57421875,2.296875,268.1014747046447,247.60388161716435,True,1000.0,0.0,0.0,True,1145.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,818.3300000000031,60
67,SLO-first,prepare-ds,1,91.62,774.1328209151227,1070.0,10,1.1484375,2.296875,0.57421875,1.72265625,324.59952870861264,449.53329220651,True,1000.0,0.0,0.0,True,1070.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,825.1516249999895,56
68,SLO-first,prepare-ds,1,91.62,860.5761099080651,1210.0,13,1.1484375,2.1533203125,0.57421875,2.296875,309.44520922483275,551.1309006832323,True,1000.0,0.0,0.0,True,1210.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,801.139959000011,54
69,SLO-first,prepare-ds,1,91.62,717.6890586143679,1845.0,9,1.1484375,1.8662109375,0.57421875,6.890625,311.80145265182335,405.88760596254457,True,1000.0,0.0,0.0,True,1845.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,807.211083000027,60
70,SLO-first,prepare-ds,1,91.62,850.801113914754,1810.0,10,1.1484375,1.79443359375,0.57421875,4.01953125,339.280555687442,511.52055822731194,True,1000.0,0.0,0.0,True,1810.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,820.8533750000129,60
71,SLO-first,prepare-ds,1,91.62,749.2130804486902,1460.0,10,1.1484375,2.22509765625,0.57421875,1.1484375,297.89326474187646,451.31981570681376,True,1000.0,0.0,0.0,True,1460.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,817.8619579999804,60
72,SLO-first,prepare-ds,1,91.62,640.3567273738204,1635.0,9,1.1484375,1.72265625,0.57421875,1.72265625,284.2467765903779,356.1099507834424,True,1000.0,0.0,0.0,True,1635.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,817.2888749999743,56
73,SLO-first,prepare-ds,1,91.62,790.8478638770603,1635.0,8,1.1484375,1.435546875,0.57421875,7.46484375,348.42387474942575,442.42398912763457,True,1000.0,0.0,0.0,True,1635.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,838.3433749999654,60
74,SLO-first,prepare-ds,1,91.62,671.006379445085,1465.0,10,1.1484375,1.5791015625,0.57421875,1.1484375,260.1580629526437,410.84831649244137,True,1000.0,0.0,0.0,True,1465.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,819.4420410000021,60
75,SLO-first,prepare-ds,1,91.62,570.9814260990738,1915.0,7,1.1484375,1.36376953125,0.57421875,2.87109375,288.4039722549654,282.57745384410833,True,1000.0,0.0,0.0,True,1915.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,804.1059999999902,58
76,SLO-first,prepare-ds,1,91.62,674.3761131953088,1775.0,10,1.1484375,2.1533203125,0.57421875,7.46484375,270.0513171738463,404.3247960214624,True,1000.0,0.0,0.0,True,1775.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,799.8839999999632,60
77,SLO-first,prepare-ds,1,91.62,717.488154960286,1880.0,11,1.1484375,2.22509765625,0.57421875,2.87109375,273.8681664625447,443.61998849774125,True,1000.0,0.0,0.0,True,1880.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,810.1893749999931,54
78,SLO-first,prepare-ds,1,91.62,798.8102269047217,1425.0,11,1.1484375,1.79443359375,0.57421875,1.1484375,302.2750741296129,496.5351527751088,True,1000.0,0.0,0.0,True,1425.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,836.1790000000155,60
79,SLO-first,prepare-ds,1,91.62,775.2550825635416,1560.0,10,1.1484375,1.65087890625,0.57421875,2.87109375,313.4519240600214,461.8031585035202,True,1000.0,0.0,0.0,True,1560.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,804.5877090000317,56
80,SLO-first,prepare-ds,1,91.62,771.0193342944116,1950.0,12,1.1484375,2.08154296875,0.57421875,3.4453125,280.1198771746773,490.8994571197343,True,1000.0,0.0,0.0,True,1950.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,815.4081249999763,60
81,SLO-first,prepare-ds,1,91.62,641.6120601157168,2055.0,9,1.1484375,1.50732421875,0.57421875,3.4453125,274.82292208365146,366.78913803206524,True,1000.0,0.0,0.0,True,2055.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,798.5573339999519,60
82,SLO-first,prepare-ds,1,91.62,557.5497227247488,1215.0,7,1.1484375,1.36376953125,0.57421875,4.01953125,268.4508246979464,289.09889802680243,True,1000.0,0.0,0.0,True,1215.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,832.2575000000256,60
83,SLO-first,prepare-ds,1,91.62,682.8809949315807,1180.0,9,1.1484375,1.50732421875,0.57421875,2.296875,284.87287968424084,398.0081152473399,True,1000.0,0.0,0.0,True,1180.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,856.996166999977,54
84,SLO-first,prepare-ds,1,91.62,546.666950736116,1320.0,7,1.1484375,1.50732421875,0.57421875,3.4453125,287.0498226632878,259.6171280728281,True,1000.0,0.0,0.0,True,1320.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,816.0274580000078,56
85,SLO-first,prepare-ds,1,91.62,547.7497730508533,1915.0,5,1.1484375,1.1484375,0.57421875,2.87109375,318.01458923816404,229.73518381268917,True,1000.0,0.0,0.0,True,1915.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,842.0847500000264,60
86,SLO-first,prepare-ds,1,91.62,652.0140989946038,1565.0,10,1.1484375,2.009765625,0.57421875,5.7421875,263.06760533736315,388.9464936572407,True,1000.0,0.0,0.0,True,1565.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,828.4443329999931,60
87,SLO-first,prepare-ds,1,91.62,564.7560526420766,1600.0,8,1.1484375,1.36376953125,0.57421875,4.01953125,252.6976569733701,312.05839566870645,True,1000.0,0.0,0.0,True,1600.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,832.683459000009,58
88,SLO-first,prepare-ds,1,91.62,639.0860140129796,1495.0,10,1.1484375,1.79443359375,0.57421875,2.296875,235.9180878587636,403.16792615421593,True,1000.0,0.0,0.0,True,1495.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,837.8441250000037,54
89,SLO-first,prepare-ds,1,91.62,763.812332136328,1355.0,12,1.1484375,2.08154296875,0.57421875,1.72265625,276.03020334988463,487.78212878644337,True,1000.0,0.0,0.0,True,1355.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,801.4948339999819,60
90,SLO-first,prepare-ds,1,91.62,935.1469515453384,1285.0,17,1.1484375,2.79931640625,0.57421875,3.4453125,268.2903754568988,666.8565760884396,True,1000.0,0.0,0.0,True,1285.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,872.6570000000038,60
91,SLO-first,prepare-ds,1,91.62,595.3136997200561,1390.0,8,1.1484375,1.36376953125,0.57421875,3.4453125,267.1585205159342,328.15517920412185,True,1000.0,0.0,0.0,True,1390.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,805.7815000000232,56
92,SLO-first,prepare-ds,1,91.62,596.5238531555209,1215.0,8,1.1484375,1.65087890625,0.57421875,2.87109375,275.5432549456034,320.9805982099175,True,1000.0,0.0,0.0,True,1215.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,798.9907080000194,60
93,SLO-first,prepare-ds,1,91.62,540.1672729003164,1250.0,7,1.1484375,1.36376953125,0.57421875,3.4453125,253.23518158892722,286.9320913113893,True,1000.0,0.0,0.0,True,1250.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,832.9850829999828,60
94,SLO-first,prepare-ds,1,91.62,544.5669619955258,1635.0,7,1.1484375,1.435546875,0.57421875,4.01953125,272.83859738418676,271.7283646113391,True,1000.0,0.0,0.0,True,1635.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,812.2632089999797,60
95,SLO-first,prepare-ds,1,91.62,666.9140431665003,1770.0,8,1.1484375,1.79443359375,0.57421875,5.7421875,316.7327139598082,350.1813292066921,True,1000.0,0.0,0.0,True,1770.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,813.845458000003,56
96,SLO-first,prepare-ds,1,91.62,641.82049308352,1635.0,9,1.1484375,1.8662109375,0.57421875,1.72265625,281.7478094937926,360.0726835897274,True,1000.0,0.0,0.0,True,1635.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,816.5684589999955,54
97,SLO-first,prepare-ds,1,91.62,673.9735859863099,1245.0,9,1.1484375,1.65087890625,0.57421875,3.4453125,290.43271189613245,383.5408740901775,True,1000.0,0.0,0.0,True,1245.0,0.0,0.0,0.0,0.0,0.0,6000.0,89.0,True,852.6462080000101,54
